ID,Player Hands,Dealer Hand,Result
1,"Player 1: 7, J, Player 2: 2, A, Player 3: Q, 2, Player 4: 3, 9, Player 5: K, 6","Dealer's hand: 5, K, 10 | Total: 25","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
103,"Player 1: 3, 6, 4, 4, Player 2: 9, 10, Player 3: 7, 5, A, K, Player 4: 8, 2, 6, 3, Player 5: 6, 5, J","Dealer's hand: 9, 2, 7 | Total: 18","Player 1 loses., Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 wins!"
104,"Player 1: 6, 4, J, Player 2: 5, 7, Player 3: J, 7, Player 4: 8, 2, 10, Player 5: 8, 3, A","Dealer's hand: 5, K, K | Total: 25","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
105,"Player 1: Q, 2, 3, A, 8, Player 2: 8, 9, Player 3: 10, 2, A, A, 4, Player 4: 10, 6, J, Player 5: 9, 3, K","Dealer's hand: 10, Q | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
106,"Player 1: 3, 4, K, Player 2: 7, 10, Player 3: 7, 3, 2, Q, Player 4: J, 3, 8, Player 5: 5, 2, 3, 6, K","Dealer's hand: J, 4, 2, 3 | Total: 19","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 loses."
107,"Player 1: 4, 8, 9, Player 2: 10, 9, Player 3: 10, 6, 7, Player 4: 4, K, 5, Player 5: J, 8","Dealer's hand: 9, 8 | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 wins!"
108,"Player 1: 5, J, A, 7, Player 2: 5, K, 7, Player 3: 10, 7, Player 4: 4, 6, J, Player 5: K, A","Dealer's hand: 3, 9, A, 4 | Total: 17","Player 1 loses., Player 2 loses., Player 3 ties with the dealer., Player 4 wins!, Player 5 wins!"
109,"Player 1: A, 7, Player 2: J, 5, 4, Player 3: J, Q, Player 4: 6, K, K, Player 5: J, 3, 8","Dealer's hand: J, 7 | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 wins!"
110,"Player 1: 4, A, K, Q, Player 2: 5, 10, Q, Player 3: 5, 9, K, Player 4: 9, 10, Player 5: 7, Q","Dealer's hand: 10, J | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
111,"Player 1: 8, 10, Player 2: A, 8, Player 3: 3, 7, 7, Player 4: 5, 6, J, Player 5: 4, 4, Q","Dealer's hand: K, K | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 loses."
112,"Player 1: 10, K, Player 2: 2, 3, J, Q, Player 3: 10, 8, Player 4: 9, 6, 6, Player 5: 7, 7, J","Dealer's hand: A, 6 | Total: 17","Player 1 wins!, Player 2 loses., Player 3 wins!, Player 4 wins!, Player 5 loses."
113,"Player 1: 5, 9, A, A, 7, Player 2: 5, Q, Q, Player 3: 2, 7, K, Player 4: Q, 2, Q, Player 5: 3, 9, 7","Dealer's hand: A, 7 | Total: 18","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 wins!"
114,"Player 1: 10, 3, 6, Player 2: 8, 7, A, Q, Player 3: J, 9, Player 4: J, 4, 2, 9, Player 5: 5, 10, 9","Dealer's hand: 3, 6, 3, 8 | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
115,"Player 1: 9, K, Player 2: 3, J, K, Player 3: J, 2, 8, Player 4: 6, 3, 10, Player 5: A, 3, 7","Dealer's hand: J, J | Total: 20","Player 1 loses., Player 2 loses., Player 3 ties with the dealer., Player 4 loses., Player 5 wins!"
116,"Player 1: 6, 8, J, Player 2: 8, 10, Player 3: 6, K, 9, Player 4: 4, 7, 4, 2, Player 5: 7, 4, A, 5","Dealer's hand: Q, 8 | Total: 18","Player 1 loses., Player 2 ties with the dealer., Player 3 loses., Player 4 loses., Player 5 loses."
117,"Player 1: J, 4, A, 8, Player 2: 2, K, 4, 3, Player 3: K, J, Player 4: Q, 9, Player 5: 10, K","Dealer's hand: 7, 6, 7 | Total: 20","Player 1 loses., Player 2 loses., Player 3 ties with the dealer., Player 4 loses., Player 5 ties with the dealer."
118,"Player 1: 7, 10, Player 2: 2, 3, 7, A, 6, Player 3: A, 10, Player 4: 3, 10, 10, Player 5: 2, A, 6","Dealer's hand: 2, Q, 6 | Total: 18","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 wins!"
119,"Player 1: 7, 6, Player 2: J, 7, Player 3: 6, 5, 3, Player 4: 9, 8, Player 5: 7, 4, A","Dealer's hand: 4, 6, 10 | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
120,"Player 1: 3, 5, 9, Player 2: K, 9, Player 3: 8, 4, 5, Player 4: K, 2, 6, Player 5: 8, 6, 9","Dealer's hand: 10, 4, 10 | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 loses."
121,"Player 1: 6, 6, 5, Player 2: K, 6, A, Player 3: 3, 10, Q, Player 4: 9, K, Player 5: 5, 7, J","Dealer's hand: J, 3, K | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 loses."
122,"Player 1: 5, J, 3, Player 2: 6, 2, 7, A, 7, Player 3: J, 9, Player 4: 8, 10, Player 5: 10, Q","Dealer's hand: 9, 3, 9 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
123,"Player 1: 8, 9, Player 2: 5, J, 10, Player 3: A, 7, Player 4: 3, 5, 4, Q, Player 5: 7, 6, J","Dealer's hand: 8, K | Total: 18","Player 1 loses., Player 2 loses., Player 3 ties with the dealer., Player 4 loses., Player 5 loses."
124,"Player 1: K, A, Player 2: 10, Q, Player 3: 5, J, 4, Player 4: 3, 5, 4, 8, Player 5: K, J","Dealer's hand: Q, 9 | Total: 19","Player 1 wins!, Player 2 wins!, Player 3 ties with the dealer., Player 4 wins!, Player 5 wins!"
125,"Player 1: A, 3, Player 2: 7, 5, Player 3: 2, 7, 10, Player 4: 9, 6, Player 5: 7, K","Dealer's hand: 5, 5, 4, 6 | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
126,"Player 1: 5, 6, 4, 7, Player 2: 10, 4, 7, Player 3: Q, 7, Player 4: J, A, Player 5: 6, J, 3","Dealer's hand: Q, Q | Total: 20","Player 1 loses., Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 loses."
127,"Player 1: 7, 2, 8, Player 2: 5, 5, 6, 5, Player 3: 5, 9, J, Player 4: 10, 2, 3, 6, Player 5: 5, J, 2","Dealer's hand: J, 8 | Total: 18","Player 1 loses., Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 loses."
128,"Player 1: K, 4, J, Player 2: J, 6, 10, Player 3: A, 9, Player 4: 2, 3, 7, 6, Player 5: K, A","Dealer's hand: 2, 5, 5, 8 | Total: 20","Player 1 loses., Player 2 loses., Player 3 ties with the dealer., Player 4 loses., Player 5 wins!"
129,"Player 1: 3, 7, 6, 7, Player 2: Q, Q, Player 3: 10, K, Player 4: Q, A, Player 5: 5, 8, 8","Dealer's hand: 9, 5, A, K | Total: 25","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
130,"Player 1: 3, 8, J, Player 2: 7, J, Player 3: Q, Q, Player 4: 5, 9, 2, 9, Player 5: A, 6","Dealer's hand: 7, K | Total: 17","Player 1 wins!, Player 2 ties with the dealer., Player 3 wins!, Player 4 loses., Player 5 ties with the dealer."
131,"Player 1: A, 6, Player 2: 7, 4, K, Player 3: 3, 6, 4, J, Player 4: 9, 9, Player 5: 4, K, 3","Dealer's hand: K, 9 | Total: 19","Player 1 loses., Player 2 wins!, Player 3 loses., Player 4 loses., Player 5 loses."
132,"Player 1: 6, Q, 10, Player 2: 9, 3, 2, 3, Player 3: 4, 2, K, 8, Player 4: 8, K, Player 5: 6, 6, 5","Dealer's hand: 7, 9, 4 | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
133,"Player 1: 7, 5, 8, Player 2: A, 5, 7, A, 2, J, Player 3: 9, 5, 3, Player 4: 7, A, Player 5: Q, 9","Dealer's hand: 8, K | Total: 18","Player 1 wins!, Player 2 loses., Player 3 loses., Player 4 ties with the dealer., Player 5 wins!"
134,"Player 1: 4, 2, 2, 8, 10, Player 2: 5, 6, 10, Player 3: 8, 6, K, Player 4: 4, 4, 7, K, Player 5: 3, 4, J","Dealer's hand: 9, 10 | Total: 19","Player 1 loses., Player 2 wins!, Player 3 loses., Player 4 loses., Player 5 loses."
135,"Player 1: 5, 10, 8, Player 2: 7, Q, Player 3: 3, 3, 5, J, Player 4: 6, 10, 7, Player 5: 3, 8, 6","Dealer's hand: J, 6, 8 | Total: 24","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 wins!"
136,"Player 1: 8, 3, 6, Player 2: 3, 3, 5, 4, 8, Player 3: 10, 10, Player 4: 3, Q, 4, Player 5: 5, 2, 6, 10","Dealer's hand: J, 9 | Total: 19","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 loses."
137,"Player 1: 7, 7, Player 2: 5, Q, Player 3: 9, 3, Player 4: 9, 3, Player 5: 8, A","Dealer's hand: 4, 2, K, Q | Total: 26","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
138,"Player 1: 8, J, Player 2: 3, 7, 3, Player 3: 5, K, Player 4: 6, 4, J, Player 5: Q, K","Dealer's hand: 6, 2, 4, Q | Total: 22","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
139,"Player 1: 3, K, 2, 9, Player 2: 3, K, Q, Player 3: Q, 10, Player 4: 5, A, 6, 3, 5, Player 5: J, 7","Dealer's hand: 10, 2, 8 | Total: 20","Player 1 loses., Player 2 loses., Player 3 ties with the dealer., Player 4 ties with the dealer., Player 5 loses."
140,"Player 1: 7, 7, 4, Player 2: 10, 5, 3, Player 3: 7, 10, Player 4: 9, 8, Player 5: Q, 2, 4, 10","Dealer's hand: 8, 6, K | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 loses."
141,"Player 1: 5, 2, 9, 10, Player 2: A, 9, Player 3: 3, 10, 10, Player 4: K, 4, 8, Player 5: 3, K, J","Dealer's hand: 2, Q, K | Total: 22","Player 1 loses., Player 2 wins!, Player 3 loses., Player 4 loses., Player 5 loses."
142,"Player 1: 8, 4, 10, Player 2: 7, J, Player 3: 9, 3, 9, Player 4: 5, 5, A, Player 5: 5, K, 6","Dealer's hand: 8, 8, A | Total: 17","Player 1 loses., Player 2 ties with the dealer., Player 3 wins!, Player 4 wins!, Player 5 wins!"
143,"Player 1: 2, Q, Player 2: 7, 6, Player 3: A, 4, Player 4: 8, 10, Player 5: A, 7","Dealer's hand: 4, J, 10 | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
144,"Player 1: K, A, Player 2: K, 7, Player 3: 2, J, 10, Player 4: 7, 2, 7, 6, Player 5: K, J","Dealer's hand: 3, 3, 7, J | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 loses., Player 5 wins!"
145,"Player 1: 6, 3, 2, 2, K, Player 2: 5, Q, 3, Player 3: 7, 4, K, Player 4: 9, Q, Player 5: 4, 6, 3, A, J","Dealer's hand: 8, 9 | Total: 17","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 loses."
146,"Player 1: J, 8, Player 2: Q, 3, 10, Player 3: 3, 4, 8, 7, Player 4: 10, 2, K, Player 5: J, 6, 9","Dealer's hand: J, 5, 10 | Total: 25","Player 1 wins!, Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
147,"Player 1: 6, K, Player 2: 2, A, Player 3: 10, 4, Player 4: 6, 6, Player 5: Q, K","Dealer's hand: 6, 9, 2 | Total: 17","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 wins!"
148,"Player 1: 10, A, Player 2: A, J, Player 3: Q, 5, A, A, Player 4: 8, 5, 3, 5, Player 5: 4, K, 2, 6","Dealer's hand: 3, Q, K | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 loses."
149,"Player 1: 6, Q, 7, Player 2: 2, 6, 5, 3, 5, Player 3: 8, 5, 3, 5, Player 4: 2, 9, 7, Player 5: 4, J, 5","Dealer's hand: A, 8 | Total: 19","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 ties with the dealer."
150,"Player 1: 10, 6, K, Player 2: 2, A, J, 7, Player 3: K, 9, Player 4: J, 7, Player 5: 5, 10, 8","Dealer's hand: 2, 9, A, 8 | Total: 20","Player 1 loses., Player 2 ties with the dealer., Player 3 loses., Player 4 loses., Player 5 loses."
151,"Player 1: 6, 3, 8, Player 2: K, 3, 9, Player 3: 7, Q, Player 4: 7, 9, Q, Player 5: 4, 10, 10","Dealer's hand: 7, 2, 10 | Total: 19","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
152,"Player 1: 10, K, Player 2: 3, A, 9, 8, Player 3: 9, 6, 5, Player 4: A, 7, Player 5: 8, 7, 6","Dealer's hand: 8, 9 | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
153,"Player 1: 6, Q, A, Player 2: Q, 10, Player 3: 5, 3, J, Player 4: 3, Q, 4, Player 5: 6, 5, A, 2, 8","Dealer's hand: 2, 10, 3, 7 | Total: 22","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 loses."
154,"Player 1: 7, A, Player 2: 6, 8, 9, Player 3: 10, 4, 2, 4, Player 4: Q, 4, K, Player 5: 9, 10","Dealer's hand: Q, Q | Total: 20","Player 1 loses., Player 2 loses., Player 3 ties with the dealer., Player 4 loses., Player 5 loses."
155,"Player 1: 7, 10, Player 2: 7, K, Player 3: 7, J, Player 4: 9, 5, A, 2, Player 5: 9, 10","Dealer's hand: 8, 6, 2, A | Total: 17","Player 1 ties with the dealer., Player 2 ties with the dealer., Player 3 ties with the dealer., Player 4 ties with the dealer., Player 5 wins!"
156,"Player 1: 3, 2, 5, 4, A, A, 3, Player 2: 4, 8, 2, K, Player 3: 9, Q, Player 4: 2, 3, A, K, 8, Player 5: 8, J","Dealer's hand: 7, 6, 6 | Total: 19","Player 1 ties with the dealer., Player 2 loses., Player 3 ties with the dealer., Player 4 loses., Player 5 loses."
157,"Player 1: 3, K, Player 2: A, K, Player 3: 2, 4, 8, Player 4: 10, 6, Player 5: 2, J","Dealer's hand: 6, 10, A | Total: 17","Player 1 loses., Player 2 wins!, Player 3 loses., Player 4 loses., Player 5 loses."
158,"Player 1: 3, K, 5, Player 2: 7, J, Player 3: 10, K, Player 4: 9, 7, 6, Player 5: 5, A, K, J","Dealer's hand: 3, 9, 4, 5 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
159,"Player 1: 5, Q, 7, Player 2: 3, A, 2, Q, A, Player 3: 8, 3, 4, A, 7, Player 4: 5, 5, 9, Player 5: 6, J, 9","Dealer's hand: K, 4, J | Total: 24","Player 1 loses., Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 loses."
160,"Player 1: K, A, Player 2: 4, Q, 5, Player 3: 3, 6, K, Player 4: 7, 4, 3, 10, Player 5: J, 5, 5","Dealer's hand: 9, 8 | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 wins!"
161,"Player 1: 9, K, Player 2: 7, 8, Player 3: 7, J, Player 4: 2, 7, A, Player 5: J, 3","Dealer's hand: 4, 7, Q | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
162,"Player 1: 6, 4, J, Player 2: 2, A, Player 3: 8, 3, 6, Player 4: K, 2, Player 5: 9, J","Dealer's hand: 4, A, Q, 8 | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
163,"Player 1: 4, 6, 8, Player 2: 7, 4, 5, Player 3: A, 8, Player 4: A, 2, Player 5: 7, 2, 7","Dealer's hand: 4, 2, Q, 9 | Total: 25","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
164,"Player 1: 2, 2, K, 7, Player 2: 2, 10, J, Player 3: 2, 8, K, Player 4: 10, 6, 7, Player 5: A, A, K, 6","Dealer's hand: 9, 3, 9 | Total: 21","Player 1 ties with the dealer., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
165,"Player 1: Q, Q, Player 2: 10, 6, K, Player 3: J, 3, 9, Player 4: K, 2, 9, Player 5: K, J","Dealer's hand: 8, 9 | Total: 17","Player 1 wins!, Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 wins!"
166,"Player 1: 2, 8, K, Player 2: 5, 6, 6, Player 3: A, Q, Player 4: 10, 5, 2, Player 5: K, 4, Q","Dealer's hand: 10, 9 | Total: 19","Player 1 wins!, Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 loses."
167,"Player 1: 4, 3, 4, A, 3, J, Player 2: 6, 4, Q, Player 3: 7, 6, 10, Player 4: 2, 6, J, Player 5: J, 6, J","Dealer's hand: Q, A | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
168,"Player 1: 10, 6, 3, Player 2: 2, 7, K, Player 3: A, J, Player 4: K, 10, Player 5: K, K","Dealer's hand: Q, 9 | Total: 19","Player 1 ties with the dealer., Player 2 ties with the dealer., Player 3 wins!, Player 4 wins!, Player 5 wins!"
169,"Player 1: 8, 4, Player 2: 3, 7, K, Player 3: 2, 9, J, Player 4: 4, Q, Player 5: 10, 2","Dealer's hand: 5, J, 2 | Total: 17","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 loses."
170,"Player 1: 2, 6, 5, 4, Player 2: 3, Q, 3, K, Player 3: 7, A, Player 4: 8, 5, Q, Player 5: Q, A","Dealer's hand: 3, 9, 9 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 ties with the dealer."
171,"Player 1: J, A, Player 2: 3, 5, 10, Player 3: 8, A, Player 4: 9, 10, Player 5: K, 10","Dealer's hand: 6, 4, 9 | Total: 19","Player 1 wins!, Player 2 loses., Player 3 ties with the dealer., Player 4 ties with the dealer., Player 5 wins!"
172,"Player 1: A, 3, Player 2: K, 10, Player 3: Q, J, Player 4: 10, 10, Player 5: 2, 4, K","Dealer's hand: 5, Q, 6 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
173,"Player 1: 3, 5, 3, 2, J, Player 2: Q, K, Player 3: 9, A, Player 4: 2, 9, 2, 10, Player 5: 5, Q, 10","Dealer's hand: 8, 6, 10 | Total: 24","Player 1 loses., Player 2 wins!, Player 3 wins!, Player 4 loses., Player 5 loses."
174,"Player 1: Q, 4, 5, Player 2: 3, 7, 10, Player 3: 8, 2, J, Player 4: Q, 4, A, Q, Player 5: Q, 6, J","Dealer's hand: K, J | Total: 20","Player 1 loses., Player 2 ties with the dealer., Player 3 ties with the dealer., Player 4 loses., Player 5 loses."
175,"Player 1: K, 7, Player 2: J, 9, Player 3: 4, J, Player 4: 5, 6, 4, Player 5: 5, J","Dealer's hand: 5, 7, 2, 3 | Total: 17","Player 1 ties with the dealer., Player 2 wins!, Player 3 loses., Player 4 loses., Player 5 loses."
176,"Player 1: 10, J, Player 2: 10, 2, 4, J, Player 3: K, 7, Player 4: 9, Q, Player 5: 9, 7, 10","Dealer's hand: 2, 2, Q, A, 2 | Total: 17","Player 1 wins!, Player 2 loses., Player 3 ties with the dealer., Player 4 wins!, Player 5 loses."
177,"Player 1: Q, J, Player 2: 6, Q, 4, Player 3: A, 4, 10, 5, Player 4: 2, A, 5, Player 5: 8, 3, A, 7","Dealer's hand: 3, 5, Q | Total: 18","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 ties with the dealer., Player 5 wins!"
178,"Player 1: 2, 10, 3, A, 8, Player 2: 7, 4, 8, Player 3: 2, 6, 9, Player 4: 5, A, A, Player 5: 2, 9, 4, K","Dealer's hand: A, A, J, 7 | Total: 19","Player 1 loses., Player 2 ties with the dealer., Player 3 loses., Player 4 loses., Player 5 loses."
179,"Player 1: K, 2, Player 2: 10, 2, Player 3: 7, 5, Player 4: J, A, Player 5: 3, 8, 9","Dealer's hand: 5, 9, 10 | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
180,"Player 1: 10, Q, Player 2: 4, 7, A, K, Player 3: 4, Q, A, J, Player 4: A, 3, 4, Player 5: K, 2, 8","Dealer's hand: 10, 3, 5 | Total: 18","Player 1 wins!, Player 2 loses., Player 3 loses., Player 4 ties with the dealer., Player 5 wins!"
181,"Player 1: 6, K, 6, Player 2: J, 8, Player 3: A, A, 3, 10, 7, Player 4: 3, 6, 3, Q, Player 5: 2, 2, 7, 2, Q","Dealer's hand: 3, 5, Q | Total: 18","Player 1 loses., Player 2 ties with the dealer., Player 3 loses., Player 4 loses., Player 5 loses."
182,"Player 1: 8, 5, 9, Player 2: Q, 4, 2, 7, Player 3: 5, A, 9, 8, Player 4: 4, A, 5, Player 5: 3, 7, 7","Dealer's hand: 9, 8 | Total: 17","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 ties with the dealer."
183,"Player 1: 9, 6, 7, Player 2: Q, A, Player 3: K, 7, Player 4: 9, 2, J, Player 5: A, 8","Dealer's hand: 8, 6, 6 | Total: 20","Player 1 loses., Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 loses."
184,"Player 1: 9, A, Player 2: 7, 6, J, Player 3: 2, 6, 9, Player 4: 7, 3, K, Player 5: 10, 5, K","Dealer's hand: Q, 5, 6 | Total: 21","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
185,"Player 1: 4, 3, 7, Player 2: 8, 7, Player 3: 6, 2, 8, Player 4: 4, 10, Player 5: 9, 4","Dealer's hand: 4, 6, 9 | Total: 19","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
186,"Player 1: A, 2, 2, 4, Player 2: 3, K, 10, Player 3: J, 8, Player 4: 6, 8, 4, Player 5: 7, 3, A","Dealer's hand: 8, 5, 5 | Total: 18","Player 1 wins!, Player 2 loses., Player 3 ties with the dealer., Player 4 ties with the dealer., Player 5 wins!"
187,"Player 1: 2, 7, 6, 6, Player 2: 4, 8, A, Q, Player 3: 10, 2, 3, 7, Player 4: 4, A, 4, Player 5: 9, Q","Dealer's hand: 8, 4, K | Total: 22","Player 1 wins!, Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 wins!"
188,"Player 1: 4, K, Player 2: Q, 7, Player 3: 9, 6, Player 4: 4, Q, Player 5: 2, 3, 10","Dealer's hand: 6, 9, 8 | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
189,"Player 1: K, 10, Player 2: 5, 8, 8, Player 3: 9, 5, 9, Player 4: 8, J, Player 5: 2, 3, 5, Q","Dealer's hand: 7, Q | Total: 17","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 wins!, Player 5 wins!"
190,"Player 1: 6, 8, 10, Player 2: 2, 4, 8, A, 10, Player 3: 6, J, 10, Player 4: Q, 9, Player 5: 3, Q, Q","Dealer's hand: J, 8 | Total: 18","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 wins!, Player 5 loses."
191,"Player 1: Q, 7, Player 2: J, J, Player 3: A, 2, Player 4: 10, A, Player 5: 3, 7, J","Dealer's hand: 4, 10, K | Total: 24","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
192,"Player 1: J, J, Player 2: K, K, Player 3: 9, 8, Player 4: 9, 8, Player 5: 7, 6","Dealer's hand: 5, 3, 8, 3 | Total: 19","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 loses., Player 5 loses."
193,"Player 1: Q, J, Player 2: J, 2, 7, Player 3: 5, K, 3, Player 4: 5, A, 6, 2, J, Player 5: 10, 3, Q","Dealer's hand: 3, 8, A, 7 | Total: 19","Player 1 wins!, Player 2 ties with the dealer., Player 3 loses., Player 4 loses., Player 5 loses."
194,"Player 1: 2, A, K, 6, Player 2: 6, 9, 4, Player 3: 4, 2, 3, 10, Player 4: K, J, Player 5: A, 4, Q, Q","Dealer's hand: 9, A | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 ties with the dealer., Player 5 loses."
195,"Player 1: 9, 7, Player 2: 6, 10, Player 3: 3, 2, 8, Player 4: 4, 5, Q, Player 5: 5, 8","Dealer's hand: 5, 5, K | Total: 20","Player 1 loses., Player 2 loses., Player 3 loses., Player 4 loses., Player 5 loses."
196,"Player 1: K, 2, 9, Player 2: 9, 4, 7, Player 3: 8, Q, Player 4: J, 6, A, Player 5: 8, 8, 10","Dealer's hand: Q, 3, 2, 4 | Total: 19","Player 1 wins!, Player 2 wins!, Player 3 loses., Player 4 loses., Player 5 loses."
197,"Player 1: 5, 5, 2, Player 2: 6, K, Player 3: 6, 5, 5, Player 4: 10, 10, Player 5: A, 3","Dealer's hand: 6, 9, A, 6 | Total: 22","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 wins!"
198,"Player 1: J, 4, J, Player 2: 3, 10, J, Player 3: 7, Q, Player 4: 7, 8, 8, Player 5: 5, 5, 7","Dealer's hand: 8, 3, 6 | Total: 17","Player 1 loses., Player 2 loses., Player 3 ties with the dealer., Player 4 loses., Player 5 ties with the dealer."
199,"Player 1: 4, 4, J, Player 2: 5, Q, 7, Player 3: 6, 5, K, Player 4: 5, J, 3, Player 5: 5, 10, J","Dealer's hand: 3, 6, K | Total: 19","Player 1 loses., Player 2 loses., Player 3 wins!, Player 4 loses., Player 5 loses."
200,"Player 1: 7, 5, 5, Player 2: 8, 9, Player 3: Q, 4, A, 2, Player 4: 5, A, 2, Player 5: 10, 6, J","Dealer's hand: 3, K, 10 | Total: 23","Player 1 wins!, Player 2 wins!, Player 3 wins!, Player 4 wins!, Player 5 loses."
